oid,town_na,road_na,site,x,y,CDate,lon,lat
8542,土城區,中央路三段,中央分隔島,293311.204279,2761902.009551,2013-09-03 16:06:32.65,121.4289526,24.96439214
8543,土城區,中央路三段,中央分隔島,293305.924932,2761900.278009,2013-09-03 16:06:32.65,121.4289002,24.96437666
8544,土城區,中央路三段,中央分隔島,293290.899492,2761895.819912,2013-09-03 16:06:32.65,121.4287513,24.96433684
8545,土城區,中央路三段,中央分隔島,293286.936739,2761894.664108,2013-09-03 16:06:32.65,121.428712,24.96432651
8546,土城區,中央路三段,中央分隔島,293282.973985,2761893.67342,2013-09-03 16:06:32.65,121.4286727,24.96431768
8547,土城區,中央路三段,中央分隔島,293316.657389,2761903.745418,2013-09-03 16:06:32.65,121.4290066,24.96440765
8548,土城區,中央路三段,中央分隔島,293344.311944,2761914.249221,2013-09-03 16:06:32.65,121.4292809,24.9645017
8549,土城區,中央路三段,中央分隔島,293320.785258,2761905.231451,2013-09-03 16:06:32.65,121.4290476,24.96442095
8550,土城區,中央路三段,中央分隔島,293339.938566,2761912.331384,2013-09-03 16:06:32.65,121.4292375,24.96448451
8551,土城區,中央路三段,中央分隔島,293335.975812,2761910.845352,2013-09-03 16:06:32.65,121.4291982,24.9644712
8552,板橋區,縣民大道,中央分隔島,296922.015421,2767420.955286,2013-09-03 16:06:32.65,121.4649004,25.01411042
8553,土城區,中央路三段,中央分隔島,293301.797064,2761898.957091,2013-09-03 16:06:32.65,121.4288593,24.96436485
8554,土城區,中央路三段,中央分隔島,293351.801321,2761916.459252,2013-09-03 16:06:32.65,121.4293551,24.96452143
8555,土城區,中央路三段,中央分隔島,293348.333912,2761915.548959,2013-09-03 16:06:32.65,121.4293207,24.96451331
8556,土城區,中央路三段,中央分隔島,293324.087552,2761906.387254,2013-09-03 16:06:32.65,121.4290803,24.96443129
8557,土城區,中央路三段,中央分隔島,293328.050305,2761907.873287,2013-09-03 16:06:32.65,121.4291196,24.9644446
8558,土城區,中央路三段,中央分隔島,293332.178174,2761909.524434,2013-09-03 16:06:32.65,121.4291605,24.96445939
8559,土城區,中央路三段,中央分隔島,293357.389717,2761918.643779,2013-09-03 16:06:32.65,121.4294105,24.964541
8560,土城區,中央路三段,中央分隔島,293361.432865,2761920.417681,2013-09-03 16:06:32.65,121.4294506,24.9645569
8561,土城區,中央路三段,中央分隔島,293364.984994,2761921.759779,2013-09-03 16:06:32.65,121.4294858,24.96456891
8562,土城區,中央路三段,中央分隔島,293368.638698,2761922.936762,2013-09-03 16:06:32.65,121.4295221,24.96457943
8563,板橋區,縣民大道,中央分隔島,296927.650045,2767425.5239,2013-09-03 16:06:32.65,121.4649564,25.01415149
8564,土城區,中央路三段,中央分隔島,293372.516732,2761924.380434,2013-09-03 16:06:32.65,121.4295605,24.96459236
8565,土城區,中央路三段,中央分隔島,293375.903746,2761925.455842,2013-09-03 16:06:32.65,121.4295941,24.96460197
8566,土城區,中央路三段,中央分隔島,293383.952008,2761927.953743,2013-09-03 16:06:32.65,121.4296739,24.96462429
8567,土城區,中央路三段,中央分隔島,293388.464996,2761929.80804,2013-09-03 16:06:32.65,121.4297186,24.9646409
8568,土城區,中央路三段,中央分隔島,293395.31077,2761932.077287,2013-09-03 16:06:32.65,121.4297865,24.96466119
8569,土城區,中央路三段,中央分隔島,293391.97044,2761930.798729,2013-09-03 16:06:32.65,121.4297534,24.96464975
8570,土城區,中央路三段,中央分隔島,293380.175549,2761927.08581,2013-09-03 16:06:32.65,121.4296364,24.96461656
8571,土城區,中央路三段,中央分隔島,293438.512057,2761947.335706,2013-09-03 16:06:32.65,121.4302148,24.96479771
8572,土城區,中央路三段,中央分隔島,293430.421435,2761945.0241,2013-09-03 16:06:32.65,121.4301346,24.96477708
8573,土城區,中央路三段,中央分隔島,293418.529295,2761940.468752,2013-09-03 16:06:32.65,121.4300167,24.96473629
8574,板橋區,縣民大道,中央分隔島,296932.827808,2767429.635653,2013-09-03 16:06:32.65,121.4650078,25.01418845
8575,土城區,中央路三段,中央分隔島,293401.402784,2761934.138176,2013-09-03 16:06:32.65,121.4298469,24.96467963
8576,土城區,中央路三段,中央分隔島,293403.911099,2761935.402151,2013-09-03 16:06:32.65,121.4298718,24.96469097
8577,土城區,中央路三段,中央分隔島,293414.815931,2761939.202725,2013-09-03 16:06:32.65,121.4299799,24.96472497
8578,土城區,中央路三段,中央分隔島,293411.356728,2761937.835122,2013-09-03 16:06:32.65,121.4299456,24.96471272
8579,土城區,中央路三段,中央分隔島,293407.378509,2761936.577744,2013-09-03 16:06:32.65,121.4299062,24.96470148
8580,土城區,中央路三段,人行道,293486.107458,2761948.986853,2013-09-03 16:06:32.65,121.4306863,24.96481126
8581,土城區,中央路三段,人行道,293510.171848,2761960.875113,2013-09-03 16:06:32.65,121.430925,24.9649179
8582,土城區,中央路三段,人行道,293518.427584,2761965.828555,2013-09-03 16:06:32.65,121.4310069,24.96496238
8583,土城區,中央路三段,人行道,293538.736695,2761977.88193,2013-09-03 16:06:32.65,121.4312084,24.96507062
8584,土城區,中央路三段,人行道,293625.235188,2762007.729661,2013-09-03 16:06:32.65,121.432066,24.96533761
8585,板橋區,縣民大道,中央分隔島,296938.61472,2767434.508841,2013-09-03 16:06:32.65,121.4650653,25.01423227
8586,土城區,中央路三段,人行道,293743.58918,2762005.540809,2013-09-03 16:06:32.65,121.4332381,24.96531444
8587,土城區,中央路三段,人行道,294009.047646,2762127.879486,2013-09-03 16:06:32.65,121.435871,24.96641126
8588,土城區,中央路三段,人行道,294049.555792,2762160.168587,2013-09-03 16:06:32.65,121.4362732,24.9667016
8589,土城區,中央路三段,人行道,294036.933688,2762150.18832,2013-09-03 16:06:32.65,121.4361479,24.96661186
8590,土城區,中央路三段,人行道,294012.570093,2762130.521321,2013-09-03 16:06:32.65,121.435906,24.96643501
8591,土城區,中央路三段,人行道,294022.550361,2762139.033903,2013-09-03 16:06:32.65,121.4360051,24.96651157
8592,土城區,中央路三段,人行道,294032.824166,2762146.078797,2013-09-03 16:06:32.65,121.4361071,24.96657488
8593,土城區,中央路三段,人行道,294027.246958,2762142.55635,2013-09-03 16:06:32.65,121.4360517,24.96654324
8594,土城區,中央路三段,人行道,294053.665314,2762163.691035,2013-09-03 16:06:32.65,121.4363141,24.96673328
8595,土城區,中央路三段,人行道,294057.774836,2762167.213482,2013-09-03 16:06:32.65,121.4363549,24.96676496
8596,板橋區,縣民大道,中央分隔島,296944.097057,2767439.229742,2013-09-03 16:06:32.65,121.4651198,25.01427472
8597,土城區,中央路三段,人行道,294071.122281,2762177.775157,2013-09-03 16:06:32.65,121.4364874,24.96685993
8598,土城區,中央路三段,人行道,294067.461566,2762174.845452,2013-09-03 16:06:32.65,121.436451,24.96683358
8599,土城區,中央路三段,人行道,294076.456962,2762181.630816,2013-09-03 16:06:32.65,121.4365404,24.96689458
8600,土城區,中央路三段,人行道,294087.63405,2762191.173612,2013-09-03 16:06:32.65,121.4366514,24.96698041
8601,土城區,中央路三段,人行道,294108.850324,2762208.308703,2013-09-03 16:06:32.65,121.436862,24.96713449
8602,土城區,中央路三段,人行道,294112.079235,2762210.657001,2013-09-03 16:06:32.65,121.4368941,24.9671556
8603,土城區,中央路三段,人行道,294115.308145,2762213.885912,2013-09-03 16:06:32.65,121.4369262,24.96718466
8604,土城區,中央路三段,人行道,294119.417667,2762217.701896,2013-09-03 16:06:32.65,121.436967,24.96721899
8605,土城區,中央路三段,人行道,294123.527189,2762221.224344,2013-09-03 16:06:32.65,121.4370078,24.96725067
8606,土城區,中央路三段,人行道,294147.890784,2762241.18488,2013-09-03 16:06:32.65,121.4372497,24.96743017
8607,板橋區,中山路,人行道,297063.171795,2767227.40461,2013-09-03 16:06:32.65,121.4662923,25.01235865
8608,板橋區,縣民大道,人行道,296916.837659,2767396.132482,2013-09-03 16:06:32.65,121.4648482,25.01388648
8609,土城區,中央路三段,人行道,294143.781262,2762237.368895,2013-09-03 16:06:32.65,121.4372089,24.96739584
8610,土城區,中央路三段,人行道,294139.965277,2762233.55291,2013-09-03 16:06:32.65,121.437171,24.9673615
8611,土城區,中央路三段,人行道,294137.029904,2762231.204612,2013-09-03 16:06:32.65,121.4371418,24.96734038
8612,土城區,中央路三段,人行道,294153.76153,2762244.41379,2013-09-03 16:06:32.65,121.437308,24.96745915
8613,土城區,中央路三段,人行道,294157.871052,2762247.936237,2013-09-03 16:06:32.65,121.4373488,24.96749083
8614,土城區,中央路三段,人行道,294176.157621,2762261.357363,2013-09-03 16:06:32.65,121.4375303,24.96761147
8615,土城區,中央路三段,人行道,294210.146786,2762288.476148,2013-09-03 16:06:32.65,121.4378678,24.96785531
8616,土城區,中央路三段,人行道,294200.073593,2762280.878185,2013-09-03 16:06:32.65,121.4377678,24.96778701
8617,土城區,中央路三段,人行道,294204.741851,2762284.527564,2013-09-03 16:06:32.65,121.4378142,24.96781982
8618,土城區,中央路三段,人行道,294220.301569,2762297.456782,2013-09-03 16:06:32.65,121.4379687,24.96793609
8619,板橋區,縣民大道,人行道,296920.187976,2767399.178225,2013-09-03 16:06:32.65,121.4648815,25.01391387
8620,土城區,中央路三段,人行道,294231.122775,2762308.433258,2013-09-03 16:06:32.65,121.4380762,24.96803487
8621,土城區,中央路三段,人行道,294227.721591,2762304.605937,2013-09-03 16:06:32.65,121.4380424,24.96800042
8622,土城區,中央路三段,人行道,294287.027459,2762414.958955,2013-09-03 16:06:32.65,121.4386333,24.96899498
8623,土城區,中央路三段,人行道,294293.940769,2762434.550039,2013-09-03 16:06:32.65,121.4387024,24.96917164
8624,土城區,中央路三段,人行道,294332.071684,2762510.253379,2013-09-03 16:06:32.65,121.4390825,24.96985399
8625,土城區,中央路三段,人行道,294336.091367,2762518.13062,2013-09-03 16:06:32.65,121.4391225,24.96992499
8626,土城區,中央路三段,人行道,294363.366827,2762567.210318,2013-09-03 16:06:32.65,121.4393942,24.97036729
8627,土城區,中央路三段,人行道,294352.821834,2762549.832357,2013-09-03 16:06:32.65,121.4392893,24.97021071
8628,土城區,中央路三段,人行道,294370.022472,2762577.399862,2013-09-03 16:06:32.65,121.4394605,24.97045909
8629,土城區,中央路三段,人行道,294356.94601,2762557.298932,2013-09-03 16:06:32.65,121.4393303,24.970278
8630,板橋區,縣民大道,人行道,296924.604303,2767403.289977,2013-09-03 16:06:32.65,121.4649254,25.01395085
8631,土城區,中央路三段,人行道,293625.406382,2762035.717411,2013-09-03 16:06:32.65,121.4320686,24.96559028
8632,土城區,中央路三段,人行道,293720.257694,2762033.736122,2013-09-03 16:06:32.65,121.4330079,24.96556966
8633,土城區,中央路三段,人行道,294353.192218,2762580.007303,2013-09-03 16:06:32.65,121.4392939,24.97048312
8634,土城區,中央路三段,人行道,294347.836618,2762571.243594,2013-09-03 16:06:32.65,121.4392406,24.97040416
8635,土城區,中央路三段,人行道,294335.177927,2762550.308068,2013-09-03 16:06:32.65,121.4391145,24.97021552
8636,土城區,中央路三段,人行道,294330.00142,2762539.155895,2013-09-03 16:06:32.65,121.4390629,24.97011499
8637,土城區,中央路三段,人行道,294358.060945,2762590.23163,2013-09-03 16:06:32.65,121.4393424,24.97057529
8638,土城區,中央路三段,中央分隔島,292996.995952,2761750.69798,2013-09-03 16:06:32.65,121.425836,24.963035
8639,土城區,中央路三段,中央分隔島,293009.662212,2761759.478002,2013-09-03 16:06:32.65,121.4259618,24.96311391
8640,土城區,中央路三段,中央分隔島,293031.108495,2761774.303284,2013-09-03 16:06:32.65,121.4261746,24.96324715
8641,板橋區,縣民大道,人行道,296927.802333,2767405.726572,2013-09-03 16:06:32.65,121.4649572,25.01397275
8642,土城區,中央路三段,中央分隔島,293231.609647,2761883.837654,2013-09-03 16:06:32.65,121.4281637,24.96423035
8643,土城區,中央路三段,中央分隔島,293423.762581,2761942.70698,2013-09-03 16:06:32.65,121.4300686,24.96475635
8644,土城區,中央路三段,人行道,293508.252299,2761991.932675,2013-09-03 16:06:32.65,121.4309069,24.96519835
8645,土城區,中央路三段,人行道,293567.121625,2762024.174066,2013-09-03 16:06:32.65,121.431491,24.96548774
8646,土城區,中央路三段,人行道,293571.295733,2762026.333088,2013-09-03 16:06:32.65,121.4315324,24.96550711
8647,土城區,中央路三段,人行道,293575.325907,2762028.348175,2013-09-03 16:06:32.65,121.4315724,24.96552519
8648,土城區,中央路三段,人行道,293731.207276,2762035.11311,2013-09-03 16:06:32.65,121.4331164,24.96558178
8649,土城區,中央路三段,人行道,293751.502081,2762007.189762,2013-09-03 16:06:32.65,121.4333165,24.9653291
8650,土城區,中央路三段,人行道,293773.524102,2762010.788132,2013-09-03 16:06:32.65,121.4335347,24.96536095
8651,土城區,中央路三段,人行道,293764.024407,2762042.597719,2013-09-03 16:06:32.65,121.4334416,24.96564841
8652,板橋區,縣民大道,人行道,296932.21866,2767409.53375,2013-09-03 16:06:32.65,121.4650011,25.01400699
8653,土城區,中央路三段,人行道,293780.864776,2762046.196088,2013-09-03 16:06:32.65,121.4336085,24.96568041
8654,土城區,中央路三段,人行道,293791.372015,2762015.106175,2013-09-03 16:06:32.65,121.4337116,24.96539942
8655,土城區,中央路三段,人行道,293801.159581,2762051.521675,2013-09-03 16:06:32.65,121.4338097,24.9657279
8656,土城區,中央路三段,人行道,293814.257646,2762054.400371,2013-09-03 16:06:32.65,121.4339395,24.96575351
8657,土城區,中央路三段,人行道,293834.120646,2762058.28661,2013-09-03 16:06:32.65,121.4341364,24.96578803
8658,土城區,中央路三段,人行道,294092.48358,2762194.880718,2013-09-03 16:06:32.65,121.4366995,24.96701374
8659,土城區,中央路三段,人行道,294065.711711,2762218.773892,2013-09-03 16:06:32.65,121.4364351,24.96723023
8660,土城區,中央路三段,人行道,294068.878276,2762220.932914,2013-09-03 16:06:32.65,121.4364665,24.96724963
8661,土城區,中央路三段,人行道,294072.62058,2762223.52374,2013-09-03 16:06:32.65,121.4365037,24.96727291
8662,土城區,中央路三段,人行道,294076.506819,2762225.682762,2013-09-03 16:06:32.65,121.4365422,24.96729229
8663,板橋區,縣民大道,人行道,296936.634987,2767413.036354,2013-09-03 16:06:32.65,121.465045,25.01403847
8664,土城區,中央路三段,人行道,294080.680928,2762229.281131,2013-09-03 16:06:32.65,121.4365837,24.96732465
8665,土城區,中央路三段,人行道,294084.135363,2762232.015892,2013-09-03 16:06:32.65,121.436618,24.96734924
8666,土城區,中央路三段,人行道,294170.784102,2762256.772675,2013-09-03 16:06:32.65,121.437477,24.96757023
8667,土城區,中央路三段,人行道,294195.253015,2762277.499283,2013-09-03 16:06:32.65,121.43772,24.96775664
8668,土城區,中央路三段,人行道,293020.490669,2761748.276515,2013-09-03 16:06:32.65,121.4260686,24.96301248
8669,土城區,中央路三段,中央分隔島,293398.45153,2761933.218502,2013-09-03 16:06:32.65,121.4298176,24.96467141
8670,土城區,中央路三段,人行道,294046.382536,2762202.089053,2013-09-03 16:06:32.65,121.4362431,24.96708015
8671,土城區,中央路三段,人行道,294039.224116,2762195.752529,2013-09-03 16:06:32.65,121.436172,24.96702315
8672,土城區,中央路三段,人行道,294033.934758,2762190.981736,2013-09-03 16:06:32.65,121.4361195,24.96698024
8673,土城區,中央路三段,人行道,293962.165432,2762128.650283,2013-09-03 16:06:32.65,121.4354067,24.96641958
8674,板橋區,縣民大道,人行道,296941.660462,2767416.99582,2013-09-03 16:06:32.65,121.4650949,25.01407406
8675,土城區,中央路三段,人行道,293956.046371,2762123.049787,2013-09-03 16:06:32.65,121.435346,24.96636919
8676,土城區,中央路三段,人行道,293949.305032,2762117.553003,2013-09-03 16:06:32.65,121.435279,24.96631976
8677,土城區,中央路三段,人行道,293929.392156,2762102.514633,2013-09-03 16:06:32.65,121.4350813,24.96618457
8678,土城區,中央路三段,人行道,294283.141485,2762446.080141,2013-09-03 16:06:32.65,121.4385958,24.96927606
8679,土城區,中華路,人行道,294166.004181,2762327.943116,2013-09-03 16:06:32.65,121.4374319,24.96821291
8680,土城區,中華路,人行道,294167.788503,2762342.629849,2013-09-03 16:06:32.65,121.43745,24.96834545
8681,土城區,中華路,人行道,294170.235607,2762352.690164,2013-09-03 16:06:32.65,121.4374746,24.96843621
